,flightNum,,org,,dest,dep_time in sec from midnight,arr_time in sec from midnight,day,fleet,tail,,,flight time,turn time,distance_mile
1574,2359,0,ROC,0,MSP,25200,33840,17,MD88,N911DE,1,0,144,2760,677
1575,1103,0,MSP,0,FLL,36600,49560,17,MD88,N911DE,0,0,216,4440,1292
1576,1568,0,FLL,0,JFK,54000,64740,17,MD88,N911DE,0,0,179,2820,929
1577,2391,0,JFK,0,TPA,67560,78900,17,MD88,N911DE,0,1,189,0,873
1578,1520,0,CVG,0,ATL,21600,27060,17,MD88,N911DL,1,0,91,2700,324
1579,1868,0,ATL,0,AUS,29760,38160,17,MD88,N911DL,0,0,140,2520,703
1580,1868,0,AUS,0,ATL,40680,48900,17,MD88,N911DL,0,0,137,2700,703
1581,2138,0,ATL,0,DCA,51600,58380,17,MD88,N911DL,0,0,113,2820,474
1582,2239,0,DCA,0,ATL,61200,68340,17,MD88,N911DL,0,0,119,1260,474
1583,1209,0,ATL,0,GSP,69600,73200,17,MD88,N911DL,0,1,60,0,132
1584,1148,0,ATL,0,CVG,27000,31800,17,MD88,N912DE,1,0,80,3000,324
1585,803,0,CVG,0,MCO,34800,42480,17,MD88,N912DE,0,0,128,4320,657
1586,803,0,MCO,0,CVG,46800,54300,17,MD88,N912DE,0,0,125,3300,657
1587,186,0,CVG,0,BOS,57600,65340,17,MD88,N912DE,0,0,129,2400,650
1588,1623,0,BOS,0,DTW,67740,75600,17,MD88,N912DE,0,0,131,3180,547
1589,1225,0,DTW,0,GRR,78780,81780,17,MD88,N912DE,0,1,50,0,103
1590,1966,0,DFW,0,ATL,33300,41160,17,MD88,N912DL,1,1,131,0,633
1591,2605,0,ALB,0,ATL,21600,30720,17,MD88,N913DE,1,0,152,2580,740
1592,2298,0,ATL,0,SRQ,33300,38580,17,MD88,N913DE,0,0,88,2400,386
1593,2298,0,SRQ,0,ATL,40980,46740,17,MD88,N913DE,0,0,96,3660,386
1594,2429,0,ATL,0,MCI,50400,58140,17,MD88,N913DE,0,0,129,2400,600
1595,2429,0,MCI,0,ATL,60540,68040,17,MD88,N913DE,0,0,125,2700,600
1596,2383,0,ATL,0,BHM,70740,74220,17,MD88,N913DE,0,1,58,0,115
1597,891,0,MIA,0,ATL,23400,30420,17,MD88,N913DL,1,0,117,2700,517
1598,1856,0,ATL,0,MLB,33120,38640,17,MD88,N913DL,0,0,92,2400,384
1599,1856,0,MLB,0,ATL,41040,46800,17,MD88,N913DL,0,0,96,3600,384
1600,1951,0,ATL,0,MIA,50400,57660,17,MD88,N913DL,0,0,121,2400,517
1601,32,0,MIA,0,ATL,60060,67620,17,MD88,N913DL,0,0,126,2640,517
1602,1742,0,ATL,0,FAY,70260,75180,17,MD88,N913DL,0,1,82,0,285
1603,1054,0,BDL,0,ATL,27000,36120,17,MD88,N914DE,1,0,152,3000,745
1604,1463,0,ATL,0,CHS,39120,43500,17,MD88,N914DE,0,0,73,2400,224
1605,1463,0,CHS,0,ATL,45900,50520,17,MD88,N914DE,0,0,77,480,224
1606,1136,0,ATL,0,RSW,51000,57300,17,MD88,N914DE,0,0,105,2400,447
1607,1136,0,RSW,0,ATL,59700,66240,17,MD88,N914DE,0,0,109,4020,447
1608,862,0,ATL,0,SDF,70260,75420,17,MD88,N914DE,0,1,86,0,278
1609,2510,0,SDF,0,ATL,21600,26340,17,MD88,N914DL,1,0,79,4380,278
1610,1134,0,ATL,0,PBI,30720,37140,17,MD88,N914DL,0,0,107,2700,473
1611,1134,0,PBI,0,ATL,39840,46260,17,MD88,N914DL,0,0,107,3540,473
1612,2213,0,ATL,0,MLB,49800,55440,17,MD88,N914DL,0,0,94,2400,384
1613,2213,0,MLB,0,ATL,57840,63660,17,MD88,N914DL,0,0,97,3000,384
1614,514,0,ATL,0,BDL,66660,75420,17,MD88,N914DL,0,1,146,0,745
1615,2489,0,PHL,0,DTW,21300,27060,17,MD88,N915DE,1,0,96,2820,392
1616,1930,0,DTW,0,PBI,29880,40200,17,MD88,N915DE,0,0,172,2400,944
1617,1930,0,PBI,0,DTW,42600,53400,17,MD88,N915DE,0,0,180,4200,944
1618,2155,0,DTW,0,ATL,57600,65400,17,MD88,N915DE,0,0,130,3300,516
1619,1513,0,ATL,0,DTW,68700,75900,17,MD88,N915DE,0,1,120,0,516
1620,1958,0,CHA,0,ATL,21600,24600,17,MD88,N915DL,1,0,50,3420,92
1621,2457,0,ATL,0,BDL,28020,36420,17,MD88,N915DL,0,0,140,2400,745
1622,2457,0,BDL,0,ATL,38820,47640,17,MD88,N915DL,0,0,147,4380,745
1623,1297,0,ATL,0,SRQ,52020,57540,17,MD88,N915DL,0,0,92,2460,386
1624,1297,0,SRQ,0,ATL,60000,66000,17,MD88,N915DL,0,0,100,3240,386
1625,1395,0,ATL,0,ILM,69240,74280,17,MD88,N915DL,0,1,84,0,326
1626,1697,0,IAD,0,ATL,21600,28080,17,MD88,N916DE,1,0,108,3420,463
1627,1686,0,ATL,0,LGA,31500,39840,17,MD88,N916DE,0,0,139,3360,660
1628,2562,0,LGA,0,FLL,43200,55020,17,MD88,N916DE,0,0,197,2580,935
1629,2562,0,FLL,0,LGA,57600,68820,17,MD88,N916DE,0,0,187,3180,935
1630,1485,0,LGA,0,MCO,72000,82920,17,MD88,N916DE,0,1,182,0,825
1631,976,0,GSP,0,ATL,25200,28920,17,MD88,N916DL,1,0,62,2700,132
1632,1641,0,ATL,0,SAT,31620,40260,17,MD88,N916DL,0,0,144,2400,757
1633,1641,0,SAT,0,ATL,42660,51540,17,MD88,N916DL,0,0,148,3660,757
1634,2038,0,ATL,0,DCA,55200,62400,17,MD88,N916DL,0,0,120,2400,474
1635,1739,0,DCA,0,ATL,64800,71760,17,MD88,N916DL,0,0,116,3780,474
1636,1076,0,ATL,0,CLT,75540,80040,17,MD88,N916DL,0,1,75,0,196
1637,1398,0,CAE,0,ATL,25200,29100,17,MD88,N917DE,1,0,65,2700,165
1638,2073,0,ATL,0,MIA,31800,38880,17,MD88,N917DE,0,0,118,2520,517
1639,566,0,MIA,0,ATL,41400,48480,17,MD88,N917DE,0,0,118,2760,517
1640,1726,0,ATL,0,FLL,51240,58200,17,MD88,N917DE,0,0,116,2400,504
1641,1726,0,FLL,0,ATL,60600,67800,17,MD88,N917DE,0,0,120,2520,504
1642,765,0,ATL,0,ICT,70320,78600,17,MD88,N917DE,0,1,138,0,676
1643,2288,0,ATL,0,BOS,45360,54720,17,MD88,N917DL,1,0,156,2880,820
1644,2101,0,BOS,0,ATL,57600,67740,17,MD88,N917DL,0,0,169,4440,820
1645,955,0,ATL,0,LEX,72180,76740,17,MD88,N917DL,0,1,76,0,263
1646,1233,0,ATL,0,ORF,36660,42840,17,MD88,N918DL,1,0,103,2400,447
1647,1233,0,ORF,0,ATL,45240,51900,17,MD88,N918DL,0,0,111,3060,447
1648,1899,0,ATL,0,BNA,54960,59520,17,MD88,N918DL,0,0,76,2400,185
1649,1899,0,BNA,0,ATL,61920,66180,17,MD88,N918DL,0,0,71,2760,185
1650,2291,0,ATL,0,CLE,68940,75540,17,MD88,N918DL,0,1,110,0,481
1651,828,0,MOB,0,ATL,25200,29460,17,MD88,N919DE,1,0,71,2700,261
1652,2025,0,ATL,0,BWI,32160,38940,17,MD88,N919DE,0,0,113,2460,499
1653,2025,0,BWI,0,ATL,41400,48000,17,MD88,N919DE,0,0,110,2700,499
1654,2032,0,ATL,0,PWM,50700,60420,17,MD88,N919DE,0,0,162,2400,890
1655,2032,0,PWM,0,ATL,62820,73140,17,MD88,N919DE,0,0,172,5460,890
1656,9,0,ATL,0,MEM,78600,83400,17,MD88,N919DE,0,1,80,0,286
1657,2530,0,CLE,0,ATL,25800,32280,17,MD88,N919DL,1,0,108,3120,481
1658,1487,0,ATL,0,JFK,35400,43860,17,MD88,N919DL,0,0,141,2760,658
1659,420,0,JFK,0,ATL,46620,55440,17,MD88,N919DL,0,1,147,0,658
1660,1502,0,CVG,0,TPA,34500,42000,17,MD88,N920DE,1,0,125,4800,672
1661,1502,0,TPA,0,CVG,46800,54420,17,MD88,N920DE,0,0,127,3180,672
1662,1881,0,CVG,0,ATL,57600,63000,17,MD88,N920DE,0,0,90,2700,324
1663,1971,0,ATL,0,CHS,65700,70260,17,MD88,N920DE,0,1,76,0,224
1664,1291,0,MSP,0,ATL,30600,39600,17,MD88,N920DL,1,0,150,1800,787
1665,1702,0,ATL,0,OMA,41400,49980,17,MD88,N920DL,0,0,143,2400,712
1666,1702,0,OMA,0,ATL,52380,60480,17,MD88,N920DL,0,0,135,2820,712
1667,2376,0,ATL,0,TPA,63300,68700,17,MD88,N920DL,0,0,90,2400,352
1668,42,0,TPA,0,ATL,71100,76680,17,MD88,N920DL,0,0,93,2940,352
1669,1271,0,ATL,0,IAD,79620,86340,17,MD88,N920DL,0,1,112,0,463
1670,1848,0,DTW,0,LGA,26700,33000,17,MD88,N921DL,1,0,105,3300,433
1671,2319,0,LGA,0,MSP,36300,47520,17,MD88,N921DL,0,0,187,3000,883
1672,2096,0,MSP,0,LGA,50520,60240,17,MD88,N921DL,0,0,162,2760,883
1673,2057,0,LGA,0,ATL,63000,72420,17,MD88,N921DL,0,0,157,6660,660
1674,2095,0,ATL,0,ORF,79080,85080,17,MD88,N921DL,0,1,100,0,447
1675,1481,0,LIT,0,ATL,25200,30540,17,MD88,N922DL,1,0,89,4260,391
1676,1998,0,ATL,0,BHM,34800,38100,17,MD88,N922DL,0,0,55,2400,115
1677,1998,0,BHM,0,ATL,40500,43920,17,MD88,N922DL,0,0,57,2700,115
1678,881,0,ATL,0,AUS,46620,54840,17,MD88,N922DL,0,0,137,2400,703
1679,881,0,AUS,0,ATL,57240,65400,17,MD88,N922DL,0,0,136,3300,703
1680,2461,0,ATL,0,MEM,68700,73860,17,MD88,N922DL,0,1,86,0,286
1681,1529,0,ALB,0,MSP,23400,33180,17,MD88,N923DL,1,0,163,2760,848
1682,2341,0,MSP,0,STL,35940,41220,17,MD88,N923DL,0,0,88,2520,389
1683,2341,0,STL,0,MSP,43740,49140,17,MD88,N923DL,0,0,90,3300,389
1684,2464,0,MSP,0,IND,52440,58020,17,MD88,N923DL,0,0,93,2460,435
1685,2613,0,IND,0,ATL,60480,66360,17,MD88,N923DL,0,1,98,0,375
1686,944,0,CLT,0,ATL,26100,31440,17,MD88,N924DL,1,0,89,4680,196
1687,1865,0,ATL,0,MIA,36120,43440,17,MD88,N924DL,0,0,122,2460,517
1688,1865,0,MIA,0,ATL,45900,52980,17,MD88,N924DL,0,0,118,3780,517
1689,2439,0,ATL,0,DAB,56760,61680,17,MD88,N924DL,0,0,82,2460,318
1690,2439,0,DAB,0,ATL,64140,69480,17,MD88,N924DL,0,0,89,2520,318
1691,1873,0,ATL,0,MIA,72000,79020,17,MD88,N924DL,0,1,117,0,517
1692,894,0,FNT,0,ATL,24000,31560,17,MD88,N925DL,1,0,126,3180,560
1693,1696,0,ATL,0,BDL,34740,43380,17,MD88,N925DL,0,0,144,2400,745
1694,1696,0,BDL,0,ATL,45780,54840,17,MD88,N925DL,0,0,151,4560,745
1695,1053,0,ATL,0,PBI,59400,66420,17,MD88,N925DL,0,0,117,2940,473
1696,1053,0,PBI,0,ATL,69360,76020,17,MD88,N925DL,0,0,111,3120,473
1697,1924,0,ATL,0,BWI,79140,86040,17,MD88,N925DL,0,1,115,0,499
1698,2301,0,CVG,0,RSW,34500,43020,17,MD88,N926DL,1,0,142,2880,764
1699,2301,0,RSW,0,CVG,45900,54300,17,MD88,N926DL,0,0,140,3300,764
1700,1906,0,CVG,0,MCO,57600,65460,17,MD88,N926DL,0,0,131,2400,657
1701,770,0,MCO,0,CVG,67860,75720,17,MD88,N926DL,0,1,131,0,657
1702,2099,0,MEM,0,MCO,33300,40800,17,MD88,N927DA,1,0,125,2400,593
1703,2186,0,MCO,0,LGA,43200,52860,17,MD88,N927DA,0,0,161,2880,825
1704,1982,0,LGA,0,MIA,55740,67920,17,MD88,N927DA,0,0,203,3180,953
1705,1982,0,MIA,0,LGA,71100,82260,17,MD88,N927DA,0,1,186,0,953
1706,1093,0,LEX,0,ATL,27000,32100,17,MD88,N928DL,1,0,85,4260,263
1707,1177,0,ATL,0,RDU,36360,41700,17,MD88,N928DL,0,0,89,2400,308
1708,1177,0,RDU,0,ATL,44100,49140,17,MD88,N928DL,0,0,84,2760,308
1709,2569,0,ATL,0,CMH,51900,57480,17,MD88,N928DL,0,0,93,2820,388
1710,1695,0,CMH,0,ATL,60300,66000,17,MD88,N928DL,0,0,95,2700,388
1711,1587,0,ATL,0,MCI,68700,76500,17,MD88,N928DL,0,1,130,0,600
1712,1429,0,MSP,0,BWI,28800,37680,17,MD88,N929DL,1,0,148,2520,810
1713,1415,0,BWI,0,MSP,40200,49680,17,MD88,N929DL,0,0,158,2460,810
1714,2278,0,MSP,0,MKE,52140,56160,17,MD88,N929DL,0,0,67,2400,257
1715,2278,0,MKE,0,MSP,58560,62940,17,MD88,N929DL,0,0,73,9780,257
1716,1727,0,MSP,0,MEM,72720,79920,17,MD88,N929DL,0,1,120,0,608
1717,1984,0,AUS,0,ATL,25200,33360,17,MD88,N930DL,1,0,136,2940,703
1718,2125,0,ATL,0,BWI,36300,43440,17,MD88,N930DL,0,0,119,2460,499
1719,2125,0,BWI,0,ATL,45900,52860,17,MD88,N930DL,0,0,116,3240,499
1720,1689,0,ATL,0,HSV,56100,59940,17,MD88,N930DL,0,0,64,2400,130
1721,1689,0,HSV,0,ATL,62340,66300,17,MD88,N930DL,0,0,66,3180,130
1722,1296,0,ATL,0,PIT,69480,75780,17,MD88,N930DL,0,1,105,0,457
1723,991,0,TYS,0,ATL,23100,26460,17,MD88,N931DL,1,0,56,2940,132
1724,2481,0,ATL,0,OKC,29400,37140,17,MD88,N931DL,0,0,129,2400,658
1725,2481,0,OKC,0,ATL,39540,47160,17,MD88,N931DL,0,0,127,3240,658
1726,1690,0,ATL,0,BDL,50400,59100,17,MD88,N931DL,0,0,145,2400,745
1727,1690,0,BDL,0,ATL,61500,70740,17,MD88,N931DL,0,0,154,3420,745
1728,1259,0,ATL,0,OKC,74160,82080,17,MD88,N931DL,0,1,132,0,658
1729,1725,0,BWI,0,ATL,27900,34560,17,MD88,N932DL,1,0,111,2940,499
1730,1599,0,ATL,0,PIT,37500,43800,17,MD88,N932DL,0,0,105,2400,457
1731,2272,0,PIT,0,ATL,46200,52380,17,MD88,N932DL,0,0,103,3720,457
1732,2493,0,ATL,0,BHM,56100,59700,17,MD88,N932DL,0,0,60,2400,115
1733,2493,0,BHM,0,ATL,62100,65880,17,MD88,N932DL,0,0,63,3240,115
1734,840,0,ATL,0,MOB,69120,73800,17,MD88,N932DL,0,1,78,0,261
1735,2215,0,DFW,0,MSP,27600,36360,17,MD88,N933DL,1,0,146,4140,740
1736,2468,0,MSP,0,DTW,40500,46800,17,MD88,N933DL,0,0,105,3180,457
1737,158,0,DTW,0,BOS,49980,57060,17,MD88,N933DL,0,0,118,2640,547
1738,1523,0,BOS,0,DTW,59700,67560,17,MD88,N933DL,0,0,131,3240,547
1739,1436,0,DTW,0,BWI,70800,76740,17,MD88,N933DL,0,1,99,0,353
1740,1937,0,BWI,0,DTW,22500,27840,17,MD88,N934DL,1,0,89,2880,353
1741,1092,0,DTW,0,TPA,30720,40380,17,MD88,N934DL,0,0,161,3120,855
1742,1892,0,TPA,0,DTW,43500,53220,17,MD88,N934DL,0,0,162,3180,855
1743,2536,0,DTW,0,GRR,56400,59760,17,MD88,N934DL,0,0,56,2940,103
1744,885,0,GRR,0,ATL,62700,70200,17,MD88,N934DL,0,0,125,4020,557
1745,1515,0,ATL,0,ALB,74220,82860,17,MD88,N934DL,0,1,144,0,740
1746,2519,0,VPS,0,ATL,30000,34560,17,MD88,N935DL,1,0,76,4440,216
1747,150,0,ATL,0,DCA,39000,45660,17,MD88,N935DL,0,0,111,4740,474
1748,151,0,DCA,0,ATL,50400,57540,17,MD88,N935DL,0,0,119,2760,474
1749,2386,0,ATL,0,LGA,60300,69240,17,MD88,N935DL,0,0,149,2760,660
1750,1147,0,LGA,0,ATL,72000,81540,17,MD88,N935DL,0,1,159,0,660
1751,847,0,ATL,0,DTW,26700,33720,17,MD88,N936DL,1,0,117,2700,516
1752,919,0,DTW,0,BUF,36420,40380,17,MD88,N936DL,0,0,66,2520,208
1753,1590,0,BUF,0,DTW,42900,47340,17,MD88,N936DL,0,0,74,3060,208
1754,1437,0,DTW,0,BWI,50400,56040,17,MD88,N936DL,0,0,94,4260,353
1755,1437,0,BWI,0,DTW,60300,65940,17,MD88,N936DL,0,0,94,6660,353
1756,1749,0,DTW,0,PHL,72600,78600,17,MD88,N936DL,0,1,100,0,392
1757,1157,0,EWR,0,MSP,30600,41160,17,MD88,N937DL,1,0,176,2760,873
1758,1975,0,MSP,0,ATL,43920,52920,17,MD88,N937DL,0,0,150,3240,787
1759,754,0,ATL,0,PIT,56160,62880,17,MD88,N937DL,0,0,112,2400,457
1760,754,0,PIT,0,ATL,65280,71580,17,MD88,N937DL,0,0,105,2760,457
1761,2479,0,ATL,0,MDT,74340,81480,17,MD88,N937DL,0,1,119,0,537
1762,1996,0,MSP,0,LGA,29700,39420,17,MD88,N938DL,1,0,162,1980,883
1763,1788,0,LGA,0,MCO,41400,52020,17,MD88,N938DL,0,0,177,2700,825
1764,2166,0,MCO,0,LGA,54720,64500,17,MD88,N938DL,0,0,163,3000,825
1765,2019,0,LGA,0,MSP,67500,79020,17,MD88,N938DL,0,1,192,0,883
1766,2030,0,MDW,0,ATL,25200,31800,17,MD88,N939DL,1,0,110,2940,513
1767,1990,0,ATL,0,SAV,34740,38460,17,MD88,N939DL,0,0,62,2940,185
1768,1990,0,SAV,0,ATL,41400,45540,17,MD88,N939DL,0,0,69,3960,185
1769,1489,0,ATL,0,IAH,49500,56760,17,MD88,N939DL,0,0,121,2400,596
1770,1489,0,IAH,0,ATL,59160,66900,17,MD88,N939DL,0,1,129,0,596
1771,2165,0,JFK,0,TPA,30600,40860,17,MD88,N940DL,1,0,171,2400,873
1772,2611,0,TPA,0,MSP,43260,55200,17,MD88,N940DL,0,0,199,2700,1134
1773,2196,0,MSP,0,LGA,57900,67740,17,MD88,N940DL,0,0,164,2760,883
1774,1854,0,LGA,0,FLL,70500,82260,17,MD88,N940DL,0,1,196,0,935
1775,7,0,ATL,0,MIA,26940,33600,17,MD88,N941DL,1,0,111,0,517
1776,189,0,LGA,0,DTW,32700,40260,17,MD88,N941DL,0,0,126,2940,433
1777,2650,0,DTW,0,MKE,43200,47400,17,MD88,N941DL,0,0,70,2400,205
1778,2475,0,MKE,0,ATL,49800,57000,17,MD88,N941DL,0,0,120,1800,581
1779,2281,0,ATL,0,IND,58800,64560,17,MD88,N941DL,0,0,96,2400,375
1780,793,0,IND,0,ATL,66960,72900,17,MD88,N941DL,0,1,99,0,375
1781,941,0,MCI,0,ATL,25200,32400,17,MD88,N942DL,1,0,120,2940,600
1782,1127,0,ATL,0,IND,35340,40740,17,MD88,N942DL,0,0,90,2460,375
1783,1127,0,IND,0,ATL,43200,48780,17,MD88,N942DL,0,0,93,2820,375
1784,1178,0,ATL,0,RIC,51600,57420,17,MD88,N942DL,0,0,97,2400,417
1785,1178,0,RIC,0,ATL,59820,66180,17,MD88,N942DL,0,0,106,3840,417
1786,1465,0,ATL,0,SRQ,70020,75780,17,MD88,N942DL,0,1,96,0,386
1787,1563,0,ATL,0,LGA,21600,29460,17,MD88,N943DL,1,0,131,2940,660
1788,1747,0,LGA,0,ATL,32400,41760,17,MD88,N943DL,0,0,156,3240,660
1789,1761,0,ATL,0,PHL,45000,52680,17,MD88,N943DL,0,0,128,2460,577
1790,1761,0,PHL,0,ATL,55140,63300,17,MD88,N943DL,0,1,136,0,577
1791,831,0,LGA,0,DTW,26400,33540,17,MD88,N944DL,1,0,119,2820,433
1792,2048,0,DTW,0,LGA,36360,42900,17,MD88,N944DL,0,0,109,2700,433
1793,1131,0,LGA,0,DTW,45600,52740,17,MD88,N944DL,0,0,119,3660,433
1794,2248,0,DTW,0,LGA,56400,63000,17,MD88,N944DL,0,0,110,2700,433
1795,2131,0,LGA,0,DTW,65700,73860,17,MD88,N944DL,0,0,136,5640,433
1796,751,0,DTW,0,ORD,79500,83940,17,MD88,N944DL,0,1,74,0,202
1797,1069,0,OMA,0,ATL,24300,32520,17,MD88,N945DL,1,0,137,3420,712
1798,2467,0,ATL,0,DAY,35940,41640,17,MD88,N945DL,0,0,95,2580,375
1799,2467,0,DAY,0,ATL,44220,50460,17,MD88,N945DL,0,1,104,0,375
1800,2276,0,MCO,0,LGA,24300,33600,17,MD88,N946DL,1,0,155,20340,825
1801,2347,0,LGA,0,ATL,53940,63660,17,MD88,N946DL,0,0,162,4080,660
1802,2416,0,ATL,0,BTV,67740,77040,17,MD88,N946DL,0,1,155,0,833
1803,1256,0,GPT,0,ATL,24600,29520,17,MD88,N947DL,1,0,82,2820,305
1804,1627,0,ATL,0,FLL,32340,39060,17,MD88,N947DL,0,0,112,3240,504
1805,1589,0,FLL,0,ATL,42300,49320,17,MD88,N947DL,0,0,117,7560,504
1806,1378,0,ATL,0,ORF,56880,63060,17,MD88,N947DL,0,0,103,2400,447
1807,1378,0,ORF,0,ATL,65460,71880,17,MD88,N947DL,0,0,107,3360,447
1808,1630,0,ATL,0,SAT,75240,83940,17,MD88,N947DL,0,1,145,0,757
1809,1540,0,OKC,0,ATL,25200,32700,17,MD88,N948DL,1,0,125,4800,658
1810,2482,0,ATL,0,OKC,37500,45480,17,MD88,N948DL,0,0,133,2880,658
1811,2482,0,OKC,0,ATL,48360,56100,17,MD88,N948DL,0,0,129,2700,658
1812,177,0,ATL,0,DFW,58800,67500,17,MD88,N948DL,0,0,145,2400,633
1813,1580,0,DFW,0,ATL,69900,77700,17,MD88,N948DL,0,1,130,0,633
1814,1269,0,ORF,0,ATL,20700,26880,17,MD88,N949DL,1,0,103,2520,447
1815,1522,0,ATL,0,SDF,29400,34200,17,MD88,N949DL,0,0,80,2400,278
1816,1522,0,SDF,0,ATL,36600,41820,17,MD88,N949DL,0,0,87,2700,278
1817,2342,0,ATL,0,JAX,44520,48660,17,MD88,N949DL,0,0,69,2400,233
1818,2342,0,JAX,0,ATL,51060,55860,17,MD88,N949DL,0,0,80,3240,233
1819,2074,0,ATL,0,JAN,59100,64140,17,MD88,N949DL,0,0,84,2400,294
1820,2074,0,JAN,0,ATL,66540,72000,17,MD88,N949DL,0,0,91,2520,294
1821,929,0,ATL,0,BWI,74520,81420,17,MD88,N949DL,0,1,115,0,499
1822,501,0,IAH,0,ATL,33000,40560,17,MD88,N950DL,1,0,126,2640,596
1823,755,0,ATL,0,CMH,43200,48660,17,MD88,N950DL,0,0,91,2400,388
1824,755,0,CMH,0,ATL,51060,56760,17,MD88,N950DL,0,0,95,3000,388
1825,1525,0,ATL,0,BWI,59760,66900,17,MD88,N950DL,0,0,119,2400,499
1826,1525,0,BWI,0,ATL,69300,76500,17,MD88,N950DL,0,0,120,3240,499
1827,1072,0,ATL,0,PIT,79740,85920,17,MD88,N950DL,0,1,103,0,457
1828,2273,0,GSO,0,ATL,26100,31080,17,MD88,N951DL,1,0,83,4440,265
1829,1710,0,ATL,0,DFW,35520,43800,17,MD88,N951DL,0,0,138,2400,633
1830,1672,0,DFW,0,ATL,46200,54180,17,MD88,N951DL,0,1,133,0,633
1831,2222,0,TLH,0,ATL,21600,25560,17,MD88,N952DL,1,0,66,2940,193
1832,2309,0,ATL,0,STL,28500,34500,17,MD88,N952DL,0,0,100,2400,419
1833,2309,0,STL,0,ATL,36900,42660,17,MD88,N952DL,0,0,96,2760,419
1834,1119,0,ATL,0,MSY,45420,50760,17,MD88,N952DL,0,0,89,2400,368
1835,1119,0,MSY,0,ATL,53160,58620,17,MD88,N952DL,0,0,91,2520,368
1836,730,0,ATL,0,CHS,61140,65520,17,MD88,N952DL,0,0,73,2400,224
1837,730,0,CHS,0,ATL,67920,72600,17,MD88,N952DL,0,0,78,3240,224
1838,2554,0,ATL,0,SAV,75840,79860,17,MD88,N952DL,0,1,67,0,185
1839,1249,0,PWM,0,ATL,25200,35340,17,MD88,N953DL,1,0,169,4380,890
1840,1561,0,ATL,0,PHL,39720,47520,17,MD88,N953DL,0,0,130,2880,577
1841,1561,0,PHL,0,ATL,50400,58260,17,MD88,N953DL,0,0,131,2700,577
1842,2408,0,ATL,0,SRQ,60960,66900,17,MD88,N953DL,0,0,99,2580,386
1843,2408,0,SRQ,0,ATL,69480,75300,17,MD88,N953DL,0,0,97,3360,386
1844,1062,0,ATL,0,BDL,78660,87420,17,MD88,N953DL,0,1,146,0,745
1845,1138,0,ATL,0,DCA,26700,32880,17,MD88,N954DL,1,0,103,6660,474
1846,1139,0,DCA,0,ATL,39540,46140,17,MD88,N954DL,0,0,110,3660,474
1847,1910,0,ATL,0,DFW,49800,57960,17,MD88,N954DL,0,0,136,2940,633
1848,1910,0,DFW,0,ATL,60900,68820,17,MD88,N954DL,0,0,132,3000,633
1849,2516,0,ATL,0,VPS,71820,76200,17,MD88,N954DL,0,1,73,0,216
1850,1167,0,TPA,0,JFK,27720,37800,17,MD88,N955DL,1,0,168,3600,873
1851,497,0,JFK,0,FLL,41400,52620,17,MD88,N955DL,0,0,187,3180,929
1852,839,0,FLL,0,MSP,55800,69660,17,MD88,N955DL,0,0,231,3060,1292
1853,1360,0,MSP,0,EWR,72720,82380,17,MD88,N955DL,0,1,161,0,873
1854,2458,0,ICT,0,ATL,25200,33120,17,MD88,N956DL,1,0,132,2880,676
1855,1858,0,ATL,0,AUS,36000,44580,17,MD88,N956DL,0,0,143,3540,703
1856,1858,0,AUS,0,ATL,48120,56460,17,MD88,N956DL,0,0,139,3420,703
1857,686,0,ATL,0,AUS,59880,68580,17,MD88,N956DL,0,0,145,2400,703
1858,686,0,AUS,0,ATL,70980,79020,17,MD88,N956DL,0,0,134,2880,703
1859,1723,0,ATL,0,HSV,81900,85080,17,MD88,N956DL,0,1,53,0,130
1860,616,0,MEM,0,ATL,29700,34860,17,MD88,N957DL,1,0,86,3240,286
1861,1095,0,ATL,0,CLT,38100,42780,17,MD88,N957DL,0,0,78,2820,196
1862,1095,0,CLT,0,ATL,45600,50520,17,MD88,N957DL,0,0,82,4380,196
1863,1642,0,ATL,0,CAK,54900,61320,17,MD88,N957DL,0,0,107,2400,458
1864,1642,0,CAK,0,ATL,63720,70200,17,MD88,N957DL,0,0,108,2700,458
1865,1213,0,ATL,0,PNS,72900,77220,17,MD88,N957DL,0,1,72,0,235
1866,2417,0,BTV,0,ATL,26400,36480,17,MD88,N958DL,1,0,168,3120,833
1867,1353,0,ATL,0,PNS,39600,44040,17,MD88,N958DL,0,0,74,2400,235
1868,1353,0,PNS,0,ATL,46440,51180,17,MD88,N958DL,0,0,79,2820,235
1869,1810,0,ATL,0,IAH,54000,61800,17,MD88,N958DL,0,0,130,2400,596
1870,1810,0,IAH,0,ATL,64200,71880,17,MD88,N958DL,0,0,128,7440,596
1871,1711,0,ATL,0,DFW,79320,87240,17,MD88,N958DL,0,1,132,0,633
1872,65,0,ATL,0,MIA,59400,66660,17,MD88,N959DL,1,0,121,2640,517
1873,1859,0,MIA,0,ATL,69300,76500,17,MD88,N959DL,0,0,120,3120,517
1874,2363,0,ATL,0,MCI,79620,87180,17,MD88,N959DL,0,1,126,0,600
1875,1057,0,DTW,0,CLT,27000,33300,17,MD88,N960DL,1,0,105,2400,434
1876,527,0,CLT,0,ATL,35700,40380,17,MD88,N960DL,0,0,78,3900,196
1877,1521,0,ATL,0,DAY,44280,49620,17,MD88,N960DL,0,0,89,2400,375
1878,1521,0,DAY,0,ATL,52020,58140,17,MD88,N960DL,0,0,102,2700,375
